iteration,lm_loss,run_id
221,6.9221343994140625,9qr8c0hh
222,6.897684574127197,9qr8c0hh
223,6.889285087585449,9qr8c0hh
224,6.886948585510254,9qr8c0hh
225,6.861395835876465,9qr8c0hh
226,6.8356170654296875,9qr8c0hh
227,6.835164546966553,9qr8c0hh
228,6.821640491485596,9qr8c0hh
229,6.808464050292969,9qr8c0hh
230,6.799989700317383,9qr8c0hh
231,6.777301788330078,9qr8c0hh
232,6.766180038452148,9qr8c0hh
233,6.756983757019043,9qr8c0hh
234,6.737529754638672,9qr8c0hh
235,6.7161760330200195,9qr8c0hh
236,6.707045078277588,9qr8c0hh
237,6.6864824295043945,9qr8c0hh
238,6.675453186035156,9qr8c0hh
239,6.658613204956055,9qr8c0hh
240,6.656247138977051,9qr8c0hh
241,6.636105537414551,9qr8c0hh
242,6.633484840393066,9qr8c0hh
243,6.6095123291015625,9qr8c0hh
244,6.598485469818115,9qr8c0hh
245,6.594974517822266,9qr8c0hh
246,6.570156097412109,9qr8c0hh
247,6.565716743469238,9qr8c0hh
248,6.552582740783691,9qr8c0hh
249,6.5334553718566895,9qr8c0hh
250,6.518359661102295,9qr8c0hh
251,6.506538391113281,9qr8c0hh
252,6.498788833618164,9qr8c0hh
253,6.488933086395264,9qr8c0hh
254,6.475225925445557,9qr8c0hh
255,6.463478088378906,9qr8c0hh
256,6.446638107299805,9qr8c0hh
257,6.449748992919922,9qr8c0hh
258,6.431085586547852,9qr8c0hh
259,6.420602798461914,9qr8c0hh
260,6.397005558013916,9qr8c0hh
261,6.3854289054870605,9qr8c0hh
262,6.373977184295654,9qr8c0hh
263,6.361965179443359,9qr8c0hh
264,6.352325916290283,9qr8c0hh
265,6.349196434020996,9qr8c0hh
266,6.3303022384643555,9qr8c0hh
267,6.335080623626709,9qr8c0hh
268,6.308967590332031,9qr8c0hh
269,6.29827356338501,9qr8c0hh
270,6.281182289123535,9qr8c0hh
271,6.278772830963135,9qr8c0hh
272,6.266446113586426,9qr8c0hh
273,6.252316474914551,9qr8c0hh
274,6.246489524841309,9qr8c0hh
275,6.235311031341553,9qr8c0hh
276,6.231793403625488,9qr8c0hh
277,6.228986740112305,9qr8c0hh
278,6.210821151733398,9qr8c0hh
279,6.195795059204102,9qr8c0hh
280,6.186297416687012,9qr8c0hh
281,6.166399955749512,9qr8c0hh
282,6.169600009918213,9qr8c0hh
283,6.156588554382324,9qr8c0hh
284,6.143189430236816,9qr8c0hh
285,6.13120698928833,9qr8c0hh
286,6.124629497528076,9qr8c0hh
287,6.114665985107422,9qr8c0hh
288,6.096752166748047,9qr8c0hh
289,6.097644805908203,9qr8c0hh
290,6.084610462188721,9qr8c0hh
291,6.067873001098633,9qr8c0hh
292,6.064299583435059,9qr8c0hh
293,6.061838626861572,9qr8c0hh
294,6.043341636657715,9qr8c0hh
295,6.041528701782227,9qr8c0hh
296,6.035928249359131,9qr8c0hh
297,6.023660182952881,9qr8c0hh
298,6.013405799865723,9qr8c0hh
299,5.999037265777588,9qr8c0hh
300,5.989932060241699,9qr8c0hh
301,5.9813432693481445,9qr8c0hh
302,5.9736833572387695,9qr8c0hh
303,5.962575912475586,9qr8c0hh
304,5.967595100402832,9qr8c0hh
305,5.953289031982422,9qr8c0hh
306,5.941223621368408,9qr8c0hh
307,5.936458110809326,9qr8c0hh
308,5.925344944000244,9qr8c0hh
309,5.916096210479736,9qr8c0hh
310,5.9027509689331055,9qr8c0hh
311,5.897853374481201,9qr8c0hh
312,5.891371726989746,9qr8c0hh
313,5.894617557525635,9qr8c0hh
314,5.874545097351074,9qr8c0hh
315,5.8677849769592285,9qr8c0hh
316,5.8707594871521,9qr8c0hh
317,5.851688385009766,9qr8c0hh
318,5.8353657722473145,9qr8c0hh
319,5.822416305541992,9qr8c0hh
320,5.8255295753479,9qr8c0hh
321,5.811100482940674,9qr8c0hh
322,5.809200286865234,9qr8c0hh
323,5.797560691833496,9qr8c0hh
324,5.777085304260254,9qr8c0hh
325,5.784282684326172,9qr8c0hh
326,5.783699035644531,9qr8c0hh
327,5.759325981140137,9qr8c0hh
328,5.758034706115723,9qr8c0hh
329,5.745368003845215,9qr8c0hh
330,5.758919715881348,9qr8c0hh
331,5.734134197235107,9qr8c0hh
332,5.726792335510254,9qr8c0hh
333,5.718799114227295,9qr8c0hh
334,5.707888603210449,9qr8c0hh
335,5.700647354125977,9qr8c0hh
336,5.703734874725342,9qr8c0hh
337,5.687487602233887,9qr8c0hh
338,5.675034523010254,9qr8c0hh
339,5.681146144866943,9qr8c0hh
340,5.672176361083984,9qr8c0hh
341,5.6646928787231445,9qr8c0hh
342,5.655032157897949,9qr8c0hh
343,5.651290416717529,9qr8c0hh
344,5.638365745544434,9qr8c0hh
345,5.636151313781738,9qr8c0hh
346,5.626298427581787,9qr8c0hh
347,5.618433952331543,9qr8c0hh
348,5.625213623046875,9qr8c0hh
349,5.6134161949157715,9qr8c0hh
350,5.597586631774902,9qr8c0hh
351,5.589683532714844,9qr8c0hh
352,5.592739105224609,9qr8c0hh
353,5.573724746704102,9qr8c0hh
354,5.576495170593262,9qr8c0hh
355,5.562935829162598,9qr8c0hh
356,5.550185203552246,9qr8c0hh
357,5.546631813049316,9qr8c0hh
358,5.544495105743408,9qr8c0hh
359,5.549848556518555,9qr8c0hh
360,5.522943019866943,9qr8c0hh
361,5.52183723449707,9qr8c0hh
362,5.518492698669434,9qr8c0hh
363,5.5108795166015625,9qr8c0hh
364,5.508927822113037,9qr8c0hh
365,5.49473762512207,9qr8c0hh
366,5.494805812835693,9qr8c0hh
367,5.4833455085754395,9qr8c0hh
368,5.484740257263184,9qr8c0hh
369,5.4755353927612305,9qr8c0hh
370,5.4755353927612305,9qr8c0hh
371,5.4564208984375,9qr8c0hh
372,5.461459159851074,9qr8c0hh
373,5.454099178314209,9qr8c0hh
374,5.4485650062561035,9qr8c0hh
375,5.438480377197266,9qr8c0hh
376,5.433728218078613,9qr8c0hh
377,5.424588203430176,9qr8c0hh
378,5.412718296051025,9qr8c0hh
379,5.414824485778809,9qr8c0hh
380,5.408271789550781,9qr8c0hh
381,5.402576446533203,9qr8c0hh
382,5.40716552734375,9qr8c0hh
383,5.385611534118652,9qr8c0hh
384,5.378112316131592,9qr8c0hh
385,5.38209342956543,9qr8c0hh
386,5.372868061065674,9qr8c0hh
387,5.374416351318359,9qr8c0hh
388,5.355335235595703,9qr8c0hh
389,5.368570327758789,9qr8c0hh
390,5.346529960632324,9qr8c0hh
391,5.332366466522217,9qr8c0hh
392,5.3542585372924805,9qr8c0hh
393,5.341623306274414,9qr8c0hh
394,5.329319000244141,9qr8c0hh
395,5.319927215576172,9qr8c0hh
396,5.315495014190674,9qr8c0hh
397,5.314592361450195,9qr8c0hh
398,5.303713321685791,9qr8c0hh
399,5.296076774597168,9qr8c0hh
400,5.284132957458496,9qr8c0hh
401,5.29096794128418,9qr8c0hh
402,5.274507522583008,9qr8c0hh
403,5.280903339385986,9qr8c0hh
404,5.273659706115723,9qr8c0hh
405,5.273116111755371,9qr8c0hh
406,5.252848148345947,9qr8c0hh
407,5.24901008605957,9qr8c0hh
408,5.243380546569824,9qr8c0hh
409,5.233285903930664,9qr8c0hh
410,5.228104114532471,9qr8c0hh
411,5.229336738586426,9qr8c0hh
412,5.231212139129639,9qr8c0hh
413,5.22728967666626,9qr8c0hh
414,5.219463348388672,9qr8c0hh
415,5.223526954650879,9qr8c0hh
416,5.209282398223877,9qr8c0hh
417,5.20303201675415,9qr8c0hh
418,5.189830780029297,9qr8c0hh
419,5.195835590362549,9qr8c0hh
420,5.184146404266357,9qr8c0hh
421,5.180049896240234,9qr8c0hh
422,5.1876606941223145,9qr8c0hh
423,5.1690993309021,9qr8c0hh
424,5.174124717712402,9qr8c0hh
425,5.15959358215332,9qr8c0hh
426,5.151646137237549,9qr8c0hh
427,5.148432731628418,9qr8c0hh
428,5.144645690917969,9qr8c0hh
429,5.147825241088867,9qr8c0hh
430,5.148571014404297,9qr8c0hh
431,5.138110637664795,9qr8c0hh
432,5.114437103271484,9qr8c0hh
433,5.118416786193848,9qr8c0hh
434,5.115346908569336,9qr8c0hh
435,5.1158061027526855,9qr8c0hh
436,5.115781784057617,9qr8c0hh
437,5.1018781661987305,9qr8c0hh
438,5.112878799438477,9qr8c0hh
439,5.098092079162598,9qr8c0hh
440,5.079689979553223,9qr8c0hh
441,5.080389499664307,9qr8c0hh
442,5.0738420486450195,9qr8c0hh
443,5.064222812652588,9qr8c0hh
444,5.073005676269531,9qr8c0hh
445,5.0701727867126465,9qr8c0hh
446,5.062499523162842,9qr8c0hh
447,5.059163570404053,9qr8c0hh
448,5.0482611656188965,9qr8c0hh
449,5.041935920715332,9qr8c0hh
450,5.046672821044922,9qr8c0hh
451,5.049798965454102,9qr8c0hh
452,5.047863960266113,9qr8c0hh
453,5.0335798263549805,9qr8c0hh
454,5.013567924499512,9qr8c0hh
455,5.0140886306762695,9qr8c0hh
456,5.0124616622924805,9qr8c0hh
457,5.016887187957764,9qr8c0hh
458,5.016302108764648,9qr8c0hh
459,5.01584005355835,9qr8c0hh
460,4.9976701736450195,9qr8c0hh
461,4.978625297546387,9qr8c0hh
462,5.003240585327148,9qr8c0hh
463,4.992727279663086,9qr8c0hh
464,4.976027488708496,9qr8c0hh
465,4.972236633300781,9qr8c0hh
466,4.9660444259643555,9qr8c0hh
467,4.972992897033691,9qr8c0hh
468,4.972428321838379,9qr8c0hh
469,4.9513959884643555,9qr8c0hh
470,4.951531887054443,9qr8c0hh
471,4.945822238922119,9qr8c0hh
472,4.940037727355957,9qr8c0hh
473,4.965086936950684,9qr8c0hh
474,4.938039302825928,9qr8c0hh
475,4.937725067138672,9qr8c0hh
476,4.935459136962891,9qr8c0hh
477,4.929806232452393,9qr8c0hh
478,4.910622596740723,9qr8c0hh
479,4.926448345184326,9qr8c0hh
480,4.918735027313232,9qr8c0hh
481,4.916540622711182,9qr8c0hh
482,4.904820919036865,9qr8c0hh
483,4.90753173828125,9qr8c0hh
484,4.902007102966309,9qr8c0hh
485,4.9018096923828125,9qr8c0hh
486,4.894602298736572,9qr8c0hh
487,4.902927398681641,9qr8c0hh
488,4.893824100494385,9qr8c0hh
489,4.878600120544434,9qr8c0hh
490,4.871120452880859,9qr8c0hh
491,4.868514060974121,9qr8c0hh
492,4.860051155090332,9qr8c0hh
493,4.860151290893555,9qr8c0hh
494,4.866659164428711,9qr8c0hh
495,4.861529350280762,9qr8c0hh
496,4.861150741577148,9qr8c0hh
497,4.855831146240234,9qr8c0hh
498,4.843329429626465,9qr8c0hh
499,4.855010986328125,9qr8c0hh
500,4.841785430908203,9qr8c0hh
501,4.828306198120117,9qr8c0hh
502,4.824113845825195,9qr8c0hh
503,4.829146862030029,9qr8c0hh
504,4.812617778778076,9qr8c0hh
505,4.811558723449707,9qr8c0hh
506,4.815386772155762,9qr8c0hh
507,4.812595367431641,9qr8c0hh
508,4.811653137207031,9qr8c0hh
509,4.801008224487305,9qr8c0hh
510,4.804198741912842,9qr8c0hh
511,4.798116207122803,9qr8c0hh
512,4.787357330322266,9qr8c0hh
513,4.786062240600586,9qr8c0hh
514,4.800721168518066,9qr8c0hh
515,4.784973621368408,9qr8c0hh
516,4.781764984130859,9qr8c0hh
517,4.779437065124512,9qr8c0hh
518,4.7763848304748535,9qr8c0hh
519,4.778041839599609,9qr8c0hh
520,4.759457588195801,9qr8c0hh
521,4.759307861328125,9qr8c0hh
522,4.758087158203125,9qr8c0hh
523,4.743935585021973,9qr8c0hh
524,4.745105743408203,9qr8c0hh
525,4.749988555908203,9qr8c0hh
526,4.7432146072387695,9qr8c0hh
527,4.73990535736084,9qr8c0hh
528,4.734315872192383,9qr8c0hh
529,4.729138374328613,9qr8c0hh
530,4.735663414001465,9qr8c0hh
531,4.72568416595459,9qr8c0hh
532,4.726963043212891,9qr8c0hh
533,4.730971336364746,9qr8c0hh
534,4.701525688171387,9qr8c0hh
535,4.7079691886901855,9qr8c0hh
536,4.704422950744629,9qr8c0hh
537,4.7023210525512695,9qr8c0hh
538,4.710737228393555,9qr8c0hh
539,4.70936393737793,9qr8c0hh
540,4.694028377532959,9qr8c0hh
541,4.68528938293457,9qr8c0hh
542,4.693876266479492,9qr8c0hh
543,4.694414138793945,9qr8c0hh
544,4.677369117736816,9qr8c0hh
545,4.690803050994873,9qr8c0hh
546,4.676527976989746,9qr8c0hh
547,4.688851356506348,9qr8c0hh
548,4.674376010894775,9qr8c0hh
549,4.668879508972168,9qr8c0hh
550,4.667285442352295,9qr8c0hh
551,4.661834239959717,9qr8c0hh
552,4.668957710266113,9qr8c0hh
553,4.657358169555664,9qr8c0hh
554,4.663997650146484,9qr8c0hh
555,4.651170253753662,9qr8c0hh
556,4.641050338745117,9qr8c0hh
557,4.643612861633301,9qr8c0hh
558,4.648629665374756,9qr8c0hh
559,4.633970737457275,9qr8c0hh
560,4.650378227233887,9qr8c0hh
561,4.6367716789245605,9qr8c0hh
562,4.629494667053223,9qr8c0hh
563,4.630311489105225,9qr8c0hh
564,4.623394012451172,9qr8c0hh
565,4.612193584442139,9qr8c0hh
566,4.610901355743408,9qr8c0hh
567,4.613361358642578,9qr8c0hh
568,4.604680061340332,9qr8c0hh
569,4.604541778564453,9qr8c0hh
570,4.59705924987793,9qr8c0hh
571,4.597949981689453,9qr8c0hh
572,4.603264808654785,9qr8c0hh
573,4.59824275970459,9qr8c0hh
574,4.593153953552246,9qr8c0hh
575,4.593767166137695,9qr8c0hh
576,4.5923566818237305,9qr8c0hh
577,4.577341556549072,9qr8c0hh
578,4.565293788909912,9qr8c0hh
579,4.572797775268555,9qr8c0hh
580,4.559560775756836,9qr8c0hh
581,4.563859462738037,9qr8c0hh
582,4.561923980712891,9qr8c0hh
583,4.576923370361328,9qr8c0hh
584,4.558408737182617,9qr8c0hh
585,4.565615653991699,9qr8c0hh
586,4.552802085876465,9qr8c0hh
587,4.548728942871094,9qr8c0hh
588,4.545388221740723,9qr8c0hh
589,4.542028903961182,9qr8c0hh
590,4.542513847351074,9qr8c0hh
591,4.5354533195495605,9qr8c0hh
592,4.526538372039795,9qr8c0hh
593,4.538488388061523,9qr8c0hh
594,4.544816017150879,9qr8c0hh
595,4.530673980712891,9qr8c0hh
596,4.522847652435303,9qr8c0hh
597,4.526745796203613,9qr8c0hh
598,4.514098167419434,9qr8c0hh
599,4.51225471496582,9qr8c0hh
600,4.507191181182861,9qr8c0hh
601,4.506634712219238,9qr8c0hh
602,4.508002758026123,9qr8c0hh
603,4.511597633361816,9qr8c0hh
604,4.514999866485596,9qr8c0hh
605,4.506579399108887,9qr8c0hh
606,4.5001678466796875,9qr8c0hh
607,4.492537975311279,9qr8c0hh
608,4.503897666931152,9qr8c0hh
609,4.494436264038086,9qr8c0hh
610,4.48602819442749,9qr8c0hh
611,4.493194580078125,9qr8c0hh
612,4.474661827087402,9qr8c0hh
613,4.477600574493408,9qr8c0hh
614,4.48665714263916,9qr8c0hh
615,4.478829383850098,9qr8c0hh
616,4.470658779144287,9qr8c0hh
617,4.46310567855835,9qr8c0hh
618,4.4541850090026855,9qr8c0hh
619,4.450697422027588,9qr8c0hh
620,4.453822135925293,9qr8c0hh
621,4.451355934143066,9qr8c0hh
622,4.452234268188477,9qr8c0hh
623,4.446707725524902,9qr8c0hh
624,4.447112560272217,9qr8c0hh
625,4.4423112869262695,9qr8c0hh
626,4.43814754486084,9qr8c0hh
627,4.446004867553711,9qr8c0hh
628,4.44342041015625,9qr8c0hh
629,4.448625564575195,9qr8c0hh
630,4.43032169342041,9qr8c0hh
631,4.422647476196289,9qr8c0hh
632,4.417032718658447,9qr8c0hh
633,4.419071674346924,9qr8c0hh
634,4.42883825302124,9qr8c0hh
635,4.426327705383301,9qr8c0hh
636,4.418476104736328,9qr8c0hh
637,4.41257381439209,9qr8c0hh
638,4.408379554748535,9qr8c0hh
639,4.398951530456543,9qr8c0hh
640,4.407233715057373,9qr8c0hh
641,4.399018287658691,9qr8c0hh
642,4.411045551300049,9qr8c0hh
643,4.400720596313477,9qr8c0hh
644,4.398240089416504,9qr8c0hh
645,4.398990631103516,9qr8c0hh
646,4.3978352546691895,9qr8c0hh
647,4.385463714599609,9qr8c0hh
648,4.388792991638184,9qr8c0hh
649,4.376580238342285,9qr8c0hh
650,4.375491619110107,9qr8c0hh
651,4.370321273803711,9qr8c0hh
652,4.383756637573242,9qr8c0hh
653,4.381279945373535,9qr8c0hh
654,4.3680644035339355,9qr8c0hh
655,4.355493068695068,9qr8c0hh
656,4.354466438293457,9qr8c0hh
657,4.350360870361328,9qr8c0hh
658,4.351089000701904,9qr8c0hh
659,4.357162952423096,9qr8c0hh
660,4.3780717849731445,9qr8c0hh
661,4.347518444061279,9qr8c0hh
662,4.339023590087891,9qr8c0hh
663,4.337075233459473,9qr8c0hh
664,4.334824562072754,9qr8c0hh
665,4.3432722091674805,9qr8c0hh
666,4.348027229309082,9qr8c0hh
667,4.339606761932373,9qr8c0hh
668,4.3367533683776855,9qr8c0hh
669,4.32711124420166,9qr8c0hh
670,4.332902908325195,9qr8c0hh
671,4.332131385803223,9qr8c0hh
672,4.321687698364258,9qr8c0hh
673,4.314487457275391,9qr8c0hh
674,4.304904460906982,9qr8c0hh
675,4.306600093841553,9qr8c0hh
676,4.312648773193359,9qr8c0hh
677,4.3079633712768555,9qr8c0hh
678,4.311018943786621,9qr8c0hh
679,4.316252708435059,9qr8c0hh
680,4.305191516876221,9qr8c0hh
681,4.292325973510742,9qr8c0hh
682,4.29683256149292,9qr8c0hh
683,4.313314914703369,9qr8c0hh
684,4.2961745262146,9qr8c0hh
685,4.285362243652344,9qr8c0hh
686,4.291088104248047,9qr8c0hh
687,4.289697170257568,9qr8c0hh
688,4.2819623947143555,9qr8c0hh
689,4.277190208435059,9qr8c0hh
690,4.274840831756592,9qr8c0hh
691,4.2777485847473145,9qr8c0hh
692,4.304239749908447,9qr8c0hh
693,4.290491104125977,9qr8c0hh
694,4.261301040649414,9qr8c0hh
695,4.254115104675293,9qr8c0hh
696,4.255372047424316,9qr8c0hh
697,4.268768310546875,9qr8c0hh
698,4.255616188049316,9qr8c0hh
699,4.254742622375488,9qr8c0hh
700,4.253941059112549,9qr8c0hh
701,4.253046989440918,9qr8c0hh
702,4.253334045410156,9qr8c0hh
703,4.254189491271973,9qr8c0hh
704,4.243725299835205,9qr8c0hh
705,4.256275177001953,9qr8c0hh
706,4.233713626861572,9qr8c0hh
707,4.229197978973389,9qr8c0hh
708,4.221868515014648,9qr8c0hh
709,4.22643518447876,9qr8c0hh
710,4.235357284545898,9qr8c0hh
711,4.230643272399902,9qr8c0hh
712,4.218066215515137,9qr8c0hh
713,4.220457077026367,9qr8c0hh
714,4.223204612731934,9qr8c0hh
715,4.2241926193237305,9qr8c0hh
716,4.226449966430664,9qr8c0hh
717,4.206453800201416,9qr8c0hh
718,4.214284896850586,9qr8c0hh
719,4.2086873054504395,9qr8c0hh
720,4.204592704772949,9qr8c0hh
721,4.201459884643555,9qr8c0hh
722,4.1938018798828125,9qr8c0hh
723,4.205549240112305,9qr8c0hh
724,4.193070888519287,9qr8c0hh
725,4.19153356552124,9qr8c0hh
726,4.184657096862793,9qr8c0hh
727,4.19334602355957,9qr8c0hh
728,4.184109687805176,9qr8c0hh
729,4.1717329025268555,9qr8c0hh
730,4.1720805168151855,9qr8c0hh
731,6.3804497718811035,cem5lc43
732,6.376235008239746,cem5lc43
733,6.36551570892334,cem5lc43
734,6.364578723907471,cem5lc43
735,6.354639530181885,cem5lc43
736,6.356407165527344,cem5lc43
737,6.353076934814453,cem5lc43
738,6.347576141357422,cem5lc43
739,6.337028980255127,cem5lc43
740,6.3361310958862305,cem5lc43
741,6.331299781799316,cem5lc43
742,6.3333024978637695,cem5lc43
